customer_id,region,membership_tier,acquisition_channel,tenure_months,recency_days,orders_12m,avg_basket,total_spend_12m,discount_share,return_rate,online_share,store_share,app_share,support_tickets_12m,delivery_delay_mean,cat_grocery_share,cat_electronics_share,cat_fashion_share,cat_home_share
C09811,Auckland,None,PaidSearch,14,112,4,30.215958929617813,129.6403252396503,0.21465673452488435,0.01185846878544161,0.532247348321715,0.28689411256122543,0.18085853911705943,0,0.7743067130385429,0.2199643242276965,0.2780767537778089,0.23758225466789165,0.2643766673266031
C26250,Christchurch,None,Organic,39,50,8,24.772583729227108,124.87161176739816,0.9190151635757932,0.04132179195455187,0.40357340842124895,0.11608332919472208,0.48034326238402897,4,3.5212474453240343,0.3331401005126387,0.08587472532432551,0.3479191530594553,0.23306602110358057
C10649,Christchurch,Platinum,Organic,25,20,13,92.34129735577592,1222.9278602471393,0.26404781961426377,0.05452930866339202,0.4644241296087568,0.32172279333026915,0.213853077060974,1,4.456993020514708,0.07309988951178933,0.49699029966940983,0.12851891769641102,0.30139089312238987
C05691,Wellington,Silver,Partner,13,5,11,51.79432152230011,594.5044555015031,0.284422028710713,0.04968977149019786,0.3159108728566493,0.3798306852439272,0.30425844189942336,3,1.9640794268906805,0.3672418592318806,0.15594379899909222,0.31423868583865133,0.16257565593037604
C14072,Auckland,None,Organic,60,14,11,47.59487832135459,402.7681229324443,0.2643573748627748,0.0409514172131343,0.5520554671659618,0.30111793761441885,0.14682659521961935,2,2.179288399963742,0.03294063830402845,0.7189448195877369,0.12041200519186164,0.1277025369163731
C21477,Auckland,Gold,PaidSearch,17,9,14,53.08486371546259,636.7633480842599,0.1692242182258284,0.12318281241065444,0.6037814252295234,0.18518605314106873,0.21103252162940783,3,0.30522810523740845,0.1697875128269305,0.33395950807607333,0.05969649793447774,0.4365564811625184
C06919,Wellington,Silver,Organic,13,5,23,64.09025653111141,1333.1010123956753,0.08405317851718233,0.13161278936138868,0.419268335186974,0.4597618743939794,0.12096979041904654,3,1.3950535006029532,0.37199073386448217,0.2165897220168551,0.29619351959976253,0.1152260245189003
C20109,Auckland,None,Organic,16,52,3,45.85361228657737,110.4321090297144,0.23234418082073385,0.3630553951980873,0.4941064452788548,0.32476462019784147,0.18112893452330364,1,1.7998796763318143,0.2122207547358804,0.36090797917592127,0.19608018279494163,0.23079108329325665
C28464,Christchurch,None,Organic,3,6,13,40.65155628761078,395.7894486113807,0.29355914467477656,0.2794140820282096,0.2862425222041052,0.5710754364419597,0.14268204135393522,2,2.5305092225253483,0.07105745652632117,0.26852416910835064,0.374355993531069,0.28606238083425917
C24873,Auckland,None,PaidSearch,8,47,8,41.87317501331746,293.897594411187,0.3668042955838748,0.05583265858132914,0.5489054116144105,0.36955020927317,0.08154437911241948,2,2.077412832963986,0.04120012801976804,0.6700146193254218,0.026517741241191842,0.26226751141361826
C10134,Other,None,Organic,24,3,8,83.1547176812779,640.8840243311945,0.2058391737669716,0.13912852267270692,0.4616518297389275,0.3378015568051444,0.20054661345592817,4,2.6567059867006897,0.4243356013876421,0.09837652840212358,0.25544236562475064,0.22184550458548363
C06131,Auckland,None,Organic,16,19,5,60.80789885825065,210.8989442955639,0.48712447201912545,0.4680329708951059,0.5288609088135324,0.2936594834063646,0.17747960778010302,4,NA,0.04617031087023158,0.48410979620112327,0.4393836180616816,0.03033627486696367
C07169,Auckland,None,PaidSearch,29,17,16,80.05585977785293,931.3644528487174,0.9024904412762564,0.19546619096561216,0.5082416758888053,0.4562533779949079,0.0355049461162868,1,2.575202111046264,0.3321718844440857,0.1615946813408832,0.35846750968028124,0.14776592453475
C28266,Other,Gold,Partner,8,6,28,42.084779269066964,1046.976695448276,0.5572265815255082,0.03385900403773981,0.689660623953351,0.0951833528687666,0.21515602317788235,1,0.8934247111314465,0.2759966514456967,0.4931743588684256,0.14070014267354009,0.0901288470123376
C13565,Other,Silver,Organic,15,14,18,42.23848725570123,698.9255582749082,0.2576594520084413,0.2075983405018019,0.5016760870404401,0.30191045428161156,0.1964134586779485,5,2.400996910931383,0.2334849739796971,0.3413636054412298,0.24807821373266525,0.17707320684640784
C13065,Christchurch,Silver,Organic,19,14,22,81.84424411780999,1574.9540671403802,0.21935773257550745,0.10158181763610484,0.31990584131435396,0.5881324673258475,0.09196169135979868,2,0.32110044680675626,0.5393410504479828,0.2242607137842326,0.01240080698433419,0.22399742878345047
C12341,Wellington,Silver,Referral,8,17,13,37.81998004785122,362.765779917335,0.8326756360634552,0.08734002183392313,0.4001252164059584,0.47115970798277146,0.12871507561127005,2,0.7602043394251772,0.3674928513326733,0.04149765102584606,0.36641102488296495,0.22459847275851563
C17044,Auckland,None,PaidSearch,7,45,7,44.65119034361541,198.56721179599032,0.2025160657260209,0.5888904335537146,0.15736750164181407,0.4686670997300379,0.373965398628148,1,0.643442483770536,0.2372692964510368,0.2118780816443631,0.5012492265020725,0.04960339540252769
C18070,Auckland,Silver,Referral,12,14,16,77.80019844978693,1037.8550157039372,0.19670676862977596,0.09999257708625804,0.4469432827870002,0.4491224701327055,0.10393424708029446,3,2.2905826876124986,0.5718427664670215,0.06575935198366255,0.00784904917401628,0.3545488323752997
C02888,Other,None,Referral,8,10,14,50.38145033382517,569.9533865173203,0.8609276063280875,0.02741188168541106,0.3516847368459359,0.3672266825557377,0.28108858059832637,1,2.6947998419292025,0.3948157263987301,0.145744453577682,0.4119769378749966,0.04746288214859135
C08872,Wellington,Silver,Organic,13,8,14,29.55566325421061,281.9584645890056,0.38203619622151475,0.1676725739876006,0.4203739974218002,0.3303499642137492,0.2492760383644506,3,1.5909525240228954,0.27756087085073367,0.02136516514002096,0.6269700191071824,0.07410394490206287
C02958,Wellington,None,PaidSearch,13,45,18,43.0226679947158,708.2709549112931,0.49358752501285297,0.10723498760436226,0.32699878847424735,0.26665104378102783,0.4063501677447248,1,0,0.3261578278181779,0.06549220515825253,0.42277345832868446,0.18557650869488507
C03119,Auckland,Silver,PaidSearch,6,31,17,86.743101663477,1302.7418018079825,0.3435993970586691,0.1864656339453303,0.22963339618235049,0.6247985793061307,0.1455680245115188,2,4.5643777328611845,0.5764738386743758,0.05112157396927902,0.10332681657672356,0.26907777077962164
C03564,Other,Gold,PaidSearch,15,15,12,68.11543310610871,766.848170683932,0.4211877715425338,0.03009183407427491,0.5914216136654842,0.20903410273412812,0.19954428360038767,2,1.531661629858719,0.1310532435953187,0.48827846790109825,0.06089148925713131,0.3197767992464518
C12364,Auckland,None,Organic,16,34,6,45.730222253404435,203.9951602528168,0.47995974572184374,0.123194118592568,0.45009259414309233,0.2321284397670368,0.3177789660898709,1,0.5153611237152586,0.16510354032473945,0.23209955212333652,0.20165920737029233,0.4011377001816317
C25181,Auckland,Silver,Referral,8,12,12,54.42880057708271,488.4002742985054,0.6857015741105837,0.02840794117002811,0.33461473377238077,0.41620167914192746,0.24918358708569183,1,2.4373055391982037,0.6175403498530939,0.06570188648168898,0.25044835607284005,0.06630940759237702
C28316,Other,Gold,Organic,25,21,5,72.77795259618809,273.39188183006036,0.27228268456204713,0.1923792536181881,0.3929461535059464,0.3509206478743776,0.2561331986196761,1,3.1477570024303776,0.24719175956908176,0.25642491201583695,0.3512177394440551,0.14516558897102605
C13083,Christchurch,None,Partner,13,16,13,91.31902557816277,940.3707490550212,0.34052158412808914,0.21773579968463191,0.4206789223539909,0.47980272203096025,0.09951835561504896,3,4.500015425215689,0.243277117149565,0.3184662620203071,0.3749799746073005,0.0632766462228273
C04047,Other,Silver,Organic,27,28,1,15.31213387029034,17.375112189999353,0.10517706855009364,0.05411917657390812,0.1699552737097011,0.6862148196143899,0.14382990667590909,0,0.4320903327344419,0.2621849040989239,0.3992960266265373,0.13134190773120505,0.2071771615433337
C19910,Auckland,Gold,PaidSearch,10,17,24,48.895660224498734,1092.3780483758844,0.05218273440659365,0.0200306213324747,0.5542361193526765,0.1854535531186892,0.2603103275286343,2,3.6486073677992295,0.08002174606942623,0.5249181176590575,0.19761072347200745,0.1974494127995088
C10697,Other,Gold,PaidSearch,14,24,13,66.24903515735299,759.6405371151444,0.2533905271559432,0.13250676613084417,0.537809038685358,0.189360740335909,0.27283022097873305,0,0.9941137501222193,0.4787602975874524,0.16488302583897416,0.09984006143179038,0.25651661514178303
C11257,Auckland,Silver,Organic,20,13,18,42.36080543590104,708.5324959858034,0.29827963243645855,0.05476730779832838,0.6158700768697586,0.3651458806865071,0.01898404244373432,2,1.2840007041850083,0.385190889853237,0.15676519695470056,0.05588845967305803,0.4021554535190045
C18710,Auckland,Silver,Organic,8,1,14,56.2764868725008,675.3466522933279,0.08032415082395926,0.04260493427043056,0.5414773152407915,0.24808757461819508,0.21043511014101335,2,0,0.00306798366763833,0.5848099867690225,0.12687700798265664,0.2852450215806826
C04833,Auckland,None,Partner,12,24,16,47.33528307609252,575.5828476106744,0.6488401620464923,0.2345335700997374,0.4338320822844047,0.5417327744067524,0.02443514330884294,3,2.2749546710538335,0.3962268933864187,0.06998882967594826,0.37997166190787296,0.15381261502976007
C13983,Wellington,Silver,Organic,13,67,12,71.48620773448417,625.6747265034895,0.405310300342095,0.3851840406005291,0.3950487333098739,0.2932806462777273,0.3116706204123989,3,2.151368631325304,0.0863183224628883,0.2516458087392652,0.6315606510252636,0.03047521777258293
C03179,Wellington,None,Organic,34,26,14,66.17046149593455,784.1134189534495,0.3314628127471313,0.14785818368294354,0.4778239448364443,0.2789443116657433,0.24323174349781249,2,3.89497742954916,0.10228740384948191,0.29708517975187687,0.423421519539861,0.1772058968587801
C09833,Other,Platinum,Organic,8,2,23,89.56618801950482,1800.4881026716737,0.02446908420309422,0.04454833626645844,0.4818598719296776,0.347144688841499,0.1709954392288235,1,0,0.2233294131267697,0.5162786071735517,0.1335628451752655,0.1268291345244131
C09343,Auckland,Gold,Organic,6,28,14,63.04310333892433,729.2356215339935,0.5891781381183012,0.09909203239841712,0.5148331442851792,0.2902272972381347,0.1949395584766861,0,2.1850402762907,0.22150072531952827,0.33088868187012677,0.2186236595722666,0.2289869332380783
C02882,Other,None,Organic,15,14,14,55.83960220036126,678.9439420248922,0.49608659462499294,0.09116399842258176,0.5812061760681946,0.35038971986169115,0.06840410407011423,1,4.2004349312913,0.21611084024169885,0.504944711429334,0.05742203455714208,0.2215224137718251
C22842,Auckland,Gold,Partner,13,28,10,93.27908010033536,601.0842310150445,0.5057189152689477,0.5349513103401022,0.5196286382397468,0.3653802557203843,0.11499110603986896,3,NA,0.06207867768097416,0.4424303777073921,0.4208218729364342,0.07466907167519958
C26648,Auckland,None,Organic,10,13,17,34.0398841266571,458.5411576735336,0.2623584504340145,0.16194084433678085,0.4301213211804046,0.36306020554044377,0.2068184732791516,2,1.33220039260703,0.4993801587341683,0.04140606551966476,0.03115056674077646,0.4280632090053904
C27444,Wellington,Platinum,PaidSearch,16,10,20,154.36656230129398,3020.7325017687494,0.06861007014358358,0.06428832805160323,0.5703370947658372,0.3334836918799967,0.09617921335416618,1,1.8006482677267226,0.37768413270480233,0.06299867194049424,0.1496637530728578,0.4096534422818456
C07553,Wellington,None,Organic,12,20,3,28.61044252547405,68.51800789486126,0.258327341338914,0.24911321293884775,0.420243554954272,0.4019482037766721,0.17780824126905598,2,2.4992488128494585,0.1803388906477656,0.33585140252047196,0.08038324685928856,0.4034264599724739
C08862,Christchurch,Silver,Partner,26,55,4,58.85473098387417,211.458037276581,0.2603320450825989,0.15126016144965038,0.5537258883179742,0.2696142643431533,0.1766598473388726,1,3.862075755964661,0.10726265169401963,0.417379075626785,0.13474416027290015,0.34061411240629524
C14739,Other,Gold,Organic,15,20,21,45.45552937337666,762.7874268865003,0.6578490301804688,0.11994148965852182,0.5154468034985586,0.4128282673033824,0.07172492919805888,1,2.982343816028364,0.4728108383568481,0.20622705242773273,0.22305360511325967,0.09790850410215948
C09305,Christchurch,Silver,Referral,21,23,13,77.7663508535407,854.0831251022285,0.6386421154518611,0.05692670776864844,0.5165101689912938,0.28016507913948485,0.20332475186922136,5,0.39564665717297504,0.32137853259520416,0.19791999729383175,0.3268721391591152,0.15382933095184892
C04934,Other,Silver,Organic,8,25,16,75.78134977535473,1278.424791558664,0.09982281478531543,0.15670495521896466,0.5042169247085767,0.1698126527940841,0.32597042249733915,4,1.715880500325752,0.3800875469860135,0.04069646522571217,0.16874026995992886,0.4104757178283456
C21599,Auckland,Silver,Organic,44,11,19,73.32743247099462,1256.9522287867912,0.15431765814089954,0.153515219588448,0.5643599686757318,0.2588666743713236,0.17677335695294477,1,4.772838019639403,0.2852486746808301,0.2107689297293631,0.05276950942385039,0.4512128861659565
C08058,Christchurch,Silver,PaidSearch,46,8,13,52.468841708754795,622.050068172601,0.5701604709169036,0.04934133468694107,0.43984478866418025,0.315831091534062,0.24432411980175772,3,2.8157658346992323,0.12421565001480778,0.29809905794435715,0.2908863094210844,0.2867989826197508
C26758,Auckland,Silver,Organic,20,0,16,28.46453351451472,387.983823826433,0.6227576876184284,0.06035354633090328,0.5640585338925871,0.29236613872360057,0.14357532738381237,3,NA,0.1460787679773475,0.23820804898769893,0.5037624097648356,0.11195077327011814
C09630,Auckland,Gold,PaidSearch,17,11,17,76.78257045583925,1222.831062475946,0.28853441295330434,0.05078220349388671,0.3712075364120199,0.4671948221176722,0.16159764147030786,2,3.004445017055184,0.4958986913110339,0.2876514713008012,0.05871853484072186,0.15773130254744305
C21415,Auckland,None,Referral,6,18,19,62.00498937063731,984.038177278104,0.4455130117125656,0.01685841388808919,0.25558751871017626,0.6092495018689065,0.13516297942091737,2,1.850442363859732,0.4759949781647333,0.0797108619711685,0.11761895984750394,0.3266752000165942
C15578,Wellington,Silver,Organic,12,23,22,35.72152629171554,583.6472554562712,0.8294541041394634,0.14671671565888375,0.4349850102388489,0.3575194808865942,0.20749550887455695,2,2.329403292010342,0.29124804971386486,0.08754307367271325,0.2735186446229034,0.34769023199051846
C13262,Auckland,None,PaidSearch,10,18,12,42.81910277158933,417.5243606348183,0.4029096317589928,0.07744599602698783,0.5823283511826932,0.2247877912588384,0.19288385755846849,5,3.082238984812908,0.24588691658218387,0.18400005944178,0.12468116172558412,0.4454318622504519
C13777,Auckland,None,Partner,5,20,8,38.8460051552327,271.07355024886897,0.2886217206909877,0.1140249918789574,0.5063034228494547,0.23363959194059933,0.2600569852099459,5,2.2712838670184,0.3952429628455229,0.19814984387405848,0.3225873604015036,0.08401983287891504
C04275,Wellington,None,PaidSearch,9,28,16,53.46721385402219,663.689644755384,0.04928709381280343,0.161650249412481,0.5396054962492393,0.35494486373038037,0.10544964002038044,2,2.829284265771511,0.4391003884314673,0.17844166976816514,0.06014569634643507,0.32231224545393256
C03462,Auckland,Silver,PaidSearch,8,27,3,61.65821741654305,169.76897452081317,0.11038258569146878,0.07756303047078904,0.505252479868544,0.4000404635454613,0.09470705658599472,0,3.435455606797983,0.3720809462660636,0.2313476133964183,0.08798192398761069,0.30858951634990756
C14677,Auckland,None,Organic,18,7,16,56.47665540026734,758.838438062853,0.1224916168841868,0.1619041788982467,0.2432017507516332,0.4336787026270553,0.3231195466213115,12,NA,0.6341786736091509,0.02071594077365309,0.22547679900321285,0.11962858661398328
C29769,Wellington,None,Organic,8,27,18,73.41232029887348,1018.1077877785546,0.3446553996459059,0.12601258250346525,0.4525199698768871,0.3487921594555417,0.19868787066757107,2,3.82758558634738,0.43655354435949834,0.06860370653017793,0.07538056089019013,0.4194621882201336
C19863,Wellington,None,Partner,12,51,14,50.137921916279055,475.3984743750635,0.3371332110917134,0.23291996859355085,0.5026170027684336,0.30871838196009194,0.18866461527147443,4,1.878227631612703,0.02862012388547072,0.36522876917758507,0.5842899503289972,0.0218611566079471
C08391,Christchurch,None,Organic,13,12,19,38.717687055400866,742.2280328912625,0.03266893461507951,0.04414978401519823,0.4893507985573333,0.3195399483854071,0.1911092530572596,1,3.1674283773708947,0.2574631183050127,0.17168242654642074,0.25068591444228655,0.3201685407062799
C11288,Wellington,Platinum,Organic,89,13,12,75.10315269017941,785.3731447739508,0.3871326630835979,0.14276214782640978,0.5830870649626688,0.4169129350373312,0,2,1.264761617947545,0.336582696589494,0.2192306605730337,0.10039917441853148,0.3437874684189408
C24565,Auckland,None,Organic,9,40,8,49.82855944460693,330.09834041863775,0.5356506864049636,0.16355560550075418,0.3360638773080327,0.476572657228002,0.1873634654639652,0,2.056924872855531,0.1705107933835577,0.34601484110895003,0.15470283781814922,0.328771527689343
C21332,Auckland,None,Partner,8,15,13,41.9562683973388,415.94961362350153,0.4982531133192629,0.18553598033218496,0.21570121840063655,0.40634280959812186,0.37795597200124154,3,1.6091475600909508,0.3581686458203288,0.23373436915232085,0.3120839790909849,0.0960130059363654
C24024,Auckland,Gold,Organic,23,16,15,43.466458681211975,647.4608019497286,0.15075544768089674,0.17659129281622185,0.4510428738025788,0.3909417804035116,0.1580153457939095,2,2.8243110604169788,0.11199802627607844,0.5131099747821691,0.12087002212673352,0.25402197681501887
C24137,Wellington,Gold,Referral,17,10,19,70.8608022702862,1197.0814611495582,0.1580712564956873,0.2403966172445022,0.39090881885045053,0.4074453422942804,0.201645838855269,2,2.546033303941489,0.2689767538443594,0.0584000522308121,0.01464790658325041,0.6579752873415782
C01286,Christchurch,None,Organic,35,24,5,41.99962821416949,172.33487976567451,0.2454671446115148,0.2349120843510957,0.6653254886900005,0.1854877486707827,0.14918676263921685,0,3.738785060221584,0.2400003479067703,0.2463564798789458,0.1347444726856677,0.3788986995286161
C25297,Auckland,Silver,Referral,17,17,17,25.122518498062153,400.31832882840973,0.46963677882458177,0.02834025199985172,0.4123423179313664,0.33236482289792607,0.25529285917070743,1,1.1136931672194508,0.28423985116973216,0.07674975118176701,0.4633573074766306,0.17565309017187017
C27919,Auckland,None,Partner,11,16,14,45.511400146016435,452.88381898943027,0.7206671848800653,0.3462293618695932,0.5482454478148409,0.3901836917322976,0.06157086045286157,2,2.9087070538883797,0.05485871525348721,0.3163477194916113,0.35191104986926114,0.2768825153856404
C27501,Auckland,Silver,PaidSearch,25,39,15,72.15269245116654,859.7929781261067,0.5920183232637903,0.1279691666588631,0.5511970227942338,0.25037930041176554,0.1984236767940006,2,2.697281593341047,0.49264209957528743,0.18256575841822045,0.24469182910873943,0.08010031289775264
C21666,Christchurch,Silver,Partner,32,56,24,41.431195146777704,910.4234091101116,0.42845975561250105,0.01125554462779695,0.36106738816438505,0.4072954344456629,0.23163717738995204,4,0.4533947331715312,0.4718608394511655,0.03415705987090096,0.36128788154822744,0.13269421912970605
C23270,Wellington,Gold,Organic,7,30,8,82.3172364736099,550.8770987212145,0.25615559173219016,0.06959996383029848,0.35844452587724945,0.40209506457793887,0.23946040954481185,0,3.2843590449412696,0.27210961902645686,0.461108963445525,0.20307843603389275,0.06370298149412552
C05944,Other,None,PaidSearch,3,6,18,83.83144570810342,1126.6306622570733,0.2379506201397847,0.1669857037557981,0.46838838930566745,0.27683531118155613,0.25477629951277636,0,2.0778013376400395,0.20206956429776168,0.24574463476117828,0.06527220697972977,0.4869135939613302
C01211,Other,None,Organic,6,49,12,51.70551868392558,423.2590644716872,0.38244102061995144,0.3930386525811961,0.38353674429910495,0.32390454342681363,0.2925587122740814,2,0,0.19594620216458083,0.23411585159991183,0.5072892877159201,0.06264865851958716
C19729,Auckland,Silver,Organic,9,78,8,97.40749751168092,617.617685807742,0.1710132938627743,0.3153275104597028,0.5901878182886838,0.286729181487683,0.12308300022363308,1,0.07448977082804449,0.13025367292070206,0.2838781753418496,0.5616834136959651,0.02418473804148315
C04450,Wellington,Silver,Organic,12,4,17,92.74220239373102,1500.0275398375627,0.33103927269402006,0.131473953246001,0.5567005248929503,0.3178029622602156,0.12549651284683427,5,3.2585112027983705,0.01557722767473817,0.6884316811502644,0.03829238090756463,0.25769871026743285
C24332,Christchurch,Gold,Referral,22,3,20,51.96551069923463,1027.5078665098554,0.09151621004884795,0.17256008529652875,0.5129746978381826,0.22793966539782556,0.2590856367639917,2,3.6545151238134945,0.06286967138960312,0.5218455947384266,0.05611729621032994,0.3591674376616402
C07278,Wellington,None,PaidSearch,11,26,5,39.65582045237066,150.9687301703755,0.10003713679567346,0.07202806388243561,0.41489359167072,0.38243137700039254,0.20267503132888748,1,3.3512739085776007,0.12979479399483493,0.07205181484140023,0.1623578043524111,0.6357955868113537
C20589,Christchurch,None,Organic,14,14,11,49.80948780602812,470.59950849547226,0.3287557415920529,0.1057527956616793,0.6588547822665214,0.23599118799791668,0.10515402973556193,1,1.35041856577223,0.3015812970129095,0.19813265206966904,0.34998872864550695,0.1502973222719146
C16221,Other,None,Partner,10,55,4,32.0892086972318,104.9870391650666,0.21066509148657017,0.06059799008583759,0.4942392658544994,0.14847195046745534,0.35728878367804523,1,3.5252773980732326,0.05472926109829292,0.44942720278400206,0.11521470073132836,0.3806288353863768
C19638,Christchurch,Gold,PaidSearch,8,12,20,65.63301495979569,1254.2557124805417,0.24800210824355123,0.2598863662365613,0.45800078405462474,0.3372325591625089,0.2047666567828664,2,3.814105069375635,0.3714751333649065,0.02910081952030125,0.13789514190606464,0.4615289052087276
C27432,Wellington,None,Partner,8,62,12,35.81363471344657,369.3116611013796,0.21500207047497763,0.4520390786871646,0.4596364864794174,0.3814854281195077,0.15887808540107493,1,3.114498603068113,0.17353976784970226,0.5291163925069783,0.10183111683636684,0.19551272280695256
C10306,Other,None,Organic,5,32,10,34.477557501583085,315.7140826973006,0.7465625367369048,0.09736827765621492,0.3327900132482078,0.4732612743569748,0.19394871239481745,2,3.4670249626965393,0.23420868816085924,0.36152586449177376,0.27034628821268886,0.13391915913467814
C21131,Auckland,None,PaidSearch,3,7,15,32.3955710837557,402.9028564681238,0.5275400087314904,0.2792415138488876,0.541528693007082,0.438180185350229,0.02029112164268889,5,2.6591605013674773,0.3391314153239804,0.255470054639167,0.2776370272904942,0.12776150274635822
C00999,Wellington,None,Organic,10,27,5,41.09495133840245,185.95463152515956,0.22096273179242973,0.14005934141627588,0.4729931738455844,0.3227166924453731,0.20429013370904253,2,0.48730975305038615,0.4126652783062263,0.14374187283480372,0.2429143681157842,0.20067848074318576
C17902,Wellington,None,Organic,15,31,9,38.98871346106374,262.73414028797123,0.552743095867889,0.08802086170236276,0.4988625543718721,0.26126406282959963,0.2398733827985284,1,5.294754734418793,0.509991030332172,0.06682397498371133,0.32979074452684287,0.09339425015727386
C03303,Christchurch,None,PaidSearch,11,28,5,20.080291427733677,96.9507819032588,0.14574023651136747,0.16513466018268191,0.625555439894472,0.2525720605256028,0.12187249957992503,1,3.0120645309943215,0.11488812938617202,0.16441986245998225,0.5893898152132131,0.1313021929406327
C16710,Auckland,None,Referral,15,10,6,59.15337366284063,250.8578952214129,0.144183905730063,0.3526478467944871,0.49811798279377345,0.3683201419810081,0.13356187522521845,3,2.8298863973482997,0.07640285099656108,0.22095208913733935,0.6903512322955365,0.01229382757056298
C09387,Wellington,Silver,Organic,26,13,9,62.42474552387253,469.33262965798,0.4855151501968984,0.02733030779008075,0.5299153593314401,0.33056734746881766,0.13951729319974235,2,1.729782021705143,0.2687787317022344,0.19025803255974225,0.27686906190005134,0.26409417383797207
C01703,Other,Silver,Organic,8,11,16,37.12218665081186,458.316674021951,0.39095882157868567,0.15995503753461546,0.18531091285418985,0.5032212123590915,0.31146787478671867,3,3.0425994183374643,0.4174459162904208,0.07399268080586213,0.07970005658508333,0.4288613463186337
C27197,Wellington,Silver,Organic,11,22,15,57.66696261658543,714.5222294393222,0.01672629153412646,0.08340395942600864,0.4596676676105226,0.3520436007417598,0.1882887316477176,0,0,0.104606769568717,0.5521994234207918,0.2885204398453924,0.05467336716509893
C04919,Other,Silver,Referral,20,8,18,73.70088408745772,1249.96360325091,0.3733480965238151,0.11286612898165092,0.5362452649643011,0.18443024493828983,0.27932449009740906,0,2.9497187913092433,0.04550525479854585,0.7291419767501667,0.05920884170462755,0.16614392674666004
C22516,Auckland,Silver,Organic,10,11,19,57.20258858969826,1058.7452396911376,0.17739514478574325,0.02764698119034019,0.5305862214352896,0.28644520333992385,0.18296857522478663,2,0.2752316953725305,0.36909957803558263,0.17240412642205283,0.07072968632232335,0.38776660922004114
C12320,Auckland,Silver,Organic,9,27,17,46.53324429723234,735.6817967951049,0.2903531056280473,0.05292579987257861,0.36759718796206975,0.4430526514845305,0.18935016055339965,3,2.8168094311143763,0.3705800869776861,0.19773371398206196,0.06395069588487763,0.36773550315537434
C03149,Other,None,Organic,13,8,11,96.15324070205712,811.7350959187892,0.237122934567594,0.07094770491254132,0.5320283877787437,0.23338725607046187,0.23458435615079443,0,6.43643281407945,0.23745780223477583,0.550246025136583,0.01448384344027309,0.19781232918836805
C20640,Auckland,Silver,PaidSearch,31,20,5,57.57350866974912,262.3640216587973,0.3299215899126851,0.11125411418724046,0.6025066541087135,0.2506906397807309,0.14680270611055543,2,2.425579883587392,0.01214062141239765,0.5402809263748575,0.12416567070795076,0.32341278150479424
C24814,Christchurch,Gold,PaidSearch,15,78,10,51.87675935217376,381.65315885055,0.22796476580805788,0.4595303661125177,0.3261383683243757,0.3058687679767143,0.36799286369891,1,NA,0.03071437956758684,0.28045164028210684,0.6005981262438903,0.08823585390641583
C15621,Auckland,None,Organic,15,23,4,40.45921838511711,115.7770147687708,0.3317479102857694,0.26717158677163444,0.6197426478717935,0.2618012972124787,0.1184560549157278,0,2.1446985231930284,0.3456130048169799,0.25433940649099335,0.26422674872851093,0.1358208399635158
C10792,Auckland,None,Referral,27,31,7,16.83201985761703,105.0870453975754,0.2786484070681374,0.18426161632541307,0.32749164548279597,0.5208256282777373,0.15168272623946674,0,2.272759519694891,0.2924643583692648,0.22956864408104025,0.07263737941942648,0.4053296181302684
C08776,Auckland,Silver,Organic,7,1,19,50.4149116863253,802.7932001366996,0.2753236289597285,0.035203436736761,0.42178642073525024,0.4845556912947075,0.0936578879700422,0,4.322673873031386,0.4054820255404322,0.27782183628041446,0.07139938187421549,0.2452967563049379
C15021,Auckland,Silver,Organic,14,83,7,114.97087032240312,651.0399244828794,0.16006032046930355,0.2089825752832412,0.4335539626829502,0.27026954294953953,0.2961764943675103,2,4.326274572075773,0.32875921110678774,0.2751475061386698,0.2794489264512457,0.11664435630329682
C08460,Wellington,None,Partner,6,13,12,43.08816859318881,352.4483624781422,0.45601705564862993,0.5614246748462979,0.5250437408370314,0.4201816457501221,0.05477461341284642,0,NA,0.17667553158147928,0.29690999825411113,0.5173491011023752,0.00906536906203447
C17976,Other,Platinum,Organic,30,6,21,58.922235187742906,1036.3324298233192,0.2670557542568719,0.12274422289418711,0.4215928517041365,0.38542104400096017,0.19298610429490348,3,2.331225201350488,0.3108545883948176,0.1589575318242584,0.02019194883197743,0.5099959309489466
C22497,Auckland,None,Referral,18,16,13,31.984001538349453,401.8683607759279,0.4166296834808426,0.06884695230594785,0.36362606425066785,0.3513590572043597,0.28501487854497254,3,2.979064037457375,0.47951803432411066,0.141092867339059,0.2538446565672465,0.12554444176958388
C16413,Auckland,Gold,Referral,11,44,13,70.1495220656876,796.9560441695282,0.5641599409928153,0.02219382240210511,0.4052192794957129,0.327604175469206,0.26717654503508104,1,1.3957393866826828,0.244329515975298,0.11440296508261184,0.4146595530979001,0.22660796584419013
C13902,Other,Silver,PaidSearch,8,38,2,38.75860437941721,78.23582548885234,0.212615894202288,0.06002817497387194,0.44994757207959696,0.4255221830989998,0.1245302448214032,1,2.202121815826184,0.09964820060040828,0.2918792993687623,0.18351658860577472,0.42495591142505457
C25214,Christchurch,Silver,Organic,42,94,8,45.13592379660992,332.0705590980793,0.43060524081598184,0.09365937793471704,0.2547186823975089,0.48696040010354413,0.258320917498947,0,1.84091657919819,0.5339706922251861,0.16214340435826002,0.12700188981052804,0.1768840136060258
